0,0,96,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
215,63,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
338,14,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
318,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
360,308,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,388,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
21,244,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
3,135,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
128,42,0,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0
243,11,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,97,0,198,8,0,0,0,0,0,0,0,0,0,0,0,0,0
45,205,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,196,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9,208,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
136,42,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0
0,147,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
73,21,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
59,13,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0
4,149,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0
162,189,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1,128,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,193,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,288,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85,99,1,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1,261,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,191,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27,325,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,233,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,147,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,0,37,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1,320,2,7,117,0,0,0,0,0,0,0,0,0,0,0,0,0
156,58,12,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
119,77,4,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2,151,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
106,169,1,16,157,0,0,0,0,0,0,0,0,0,0,0,0,0
28,196,1,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0
3,209,3,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
72,215,5,5,104,0,0,0,0,0,0,0,0,0,0,0,0,0
2,204,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
160,27,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
0,159,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
11,171,4,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0
108,349,3,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0
21,71,0,14,65,0,0,0,0,0,0,0,0,0,0,0,0,0
92,153,1,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0
58,352,0,139,25,0,0,0,0,0,0,0,0,0,0,0,0,0
41,197,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,304,1,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8,340,1,53,16,0,0,0,0,0,0,0,0,0,0,0,0,0
40,75,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,297,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1,163,2,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0
24,44,79,6,41,1,0,0,0,0,0,0,0,0,0,0,0,0
57,208,3,64,24,1,0,0,0,0,0,0,0,0,0,0,0,0
0,148,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56,219,10,33,9,4,0,0,0,0,0,0,0,0,0,0,0,0
28,118,3,45,26,0,0,0,0,0,0,0,0,0,0,0,0,0
107,51,2,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0
3,65,8,181,3,1,0,0,0,0,0,0,0,0,0,0,0,0
12,220,6,74,3,1,0,0,0,0,0,0,0,0,0,0,0,0
36,142,15,105,4,4,0,0,0,0,0,0,0,0,0,0,0,0
69,80,4,61,15,1,0,0,0,0,0,0,0,0,0,0,0,0
36,140,4,72,18,0,0,0,0,0,0,0,0,0,0,0,0,0
96,165,1,72,23,0,0,0,0,0,0,0,0,0,0,0,0,0
88,662,1,85,23,1,0,0,0,0,0,0,0,0,0,0,0,0
109,82,2,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0
29,187,7,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0
32,272,2,133,16,1,0,0,0,0,0,0,0,0,0,0,0,0
26,142,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
25,189,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
79,37,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
123,86,1,12,20,22,0,0,0,0,0,0,0,0,0,0,0,0
120,70,5,14,5,18,0,0,0,0,0,0,0,0,0,0,0,0
